name,category,city,address,phone,website,rating,reviews,maps_url,scraped_at,email
Francis Alukkas,jewellery shop,Ernakulam,"Metro Pillor, House Of Alukkas, 705, Mahatma Gandhi Rd, near KPCC Junction, Ground Junction, Karikkamuri, Shenoys, Kochi, Ernakulam, Kerala 682011",0484 235 4101,,4.9,,"https://www.google.com/maps/place/Francis+Alukkas/@9.9693386,76.250039,14z/data=!4m11!1m3!2m2!1sjewellery+shop+in+Ernakulam,+Kerala!6e6!3m6!1s0x3b0872b2e1afeee3:0x637d8ed52895f6ab!8m2!3d9.9717037!4d76.2856086!15sCiNqZXdlbGxlcnkgc2hvcCBpbiBFcm5ha3VsYW0sIEtlcmFsYVokIiJqZXdlbGxlcnkgc2hvcCBpbiBlcm5ha3VsYW0ga2VyYWxhkgENamV3ZWxyeV9zdG9yZeABAA!16s%2Fg%2F12615x6t5?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 13:32,
Tanishq Jewellery - Cochin - Padivattom,jewellery shop,Ernakulam,"544, No, A/B, DNo 34, NH Bypass, opposite Highway Garden Hotel, Padivattom, Edappally, Kochi, Ernakulam, Kerala 682024",090488 88007,https://stores.tanishq.co.in/store-locator/jewellery-stores/kerala/cochin-padivattom/CCN,4.7,,"https://www.google.com/maps/place/Tanishq+Jewellery+-+Cochin+-+Padivattom/@10.0120952,76.276083,14z/data=!4m11!1m3!2m2!1sjewellery+shop+in+Ernakulam,+Kerala!6e6!3m6!1s0x3b080d07ebefb7fb:0x5e454bdb4c9a3ee!8m2!3d10.0120952!4d76.3121319!15sCiNqZXdlbGxlcnkgc2hvcCBpbiBFcm5ha3VsYW0sIEtlcmFsYVokIiJqZXdlbGxlcnkgc2hvcCBpbiBlcm5ha3VsYW0ga2VyYWxhkgENamV3ZWxyeV9zdG9yZeABAA!16s%2Fg%2F11h4gmjtpz?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 13:32,
Anaswara Jewellers & Rithu Diamonds,jewellery shop,Ernakulam,"X7CP+4X, Chittoor Rd, Ernakulam South, Ernakulam, Kerala 682016",099558 89916,,4.7,,"https://www.google.com/maps/place/Anaswara+Jewellers+%26+Rithu+Diamonds/@9.9702737,76.2513456,14z/data=!4m11!1m3!2m2!1sjewellery+shop+in+Ernakulam,+Kerala!6e6!3m6!1s0x3b08733cf506af85:0x44dd34242cc43135!8m2!3d9.9702737!4d76.2873945!15sCiNqZXdlbGxlcnkgc2hvcCBpbiBFcm5ha3VsYW0sIEtlcmFsYVokIiJqZXdlbGxlcnkgc2hvcCBpbiBlcm5ha3VsYW0ga2VyYWxhkgENamV3ZWxyeV9zdG9yZeABAA!16s%2Fg%2F11vwl98_9j?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 13:32,
"CaratLane Jewellery Rajaji Road, Kerala",jewellery shop,Ernakulam,"Rajaji Rd, off Mahatma Gandhi Road, opposite Center Square Mall, Shenoys, Kochi, Ernakulam, Kerala 682035",080 6915 6544,https://www.caratlane.com/stores/stores/rajaji-road-kochi-317/catalog?utm_source=Google_GMB&utm_medium=GMB_Organic&utm_campaign=GMB,4.9,,"https://www.google.com/maps/place/CaratLane+Jewellery+Rajaji+Road,+Kerala/@9.9702737,76.2513456,14z/data=!4m11!1m3!2m2!1sjewellery+shop+in+Ernakulam,+Kerala!6e6!3m6!1s0x3b080d9c91fa3d69:0xb047d9a965655d9d!8m2!3d9.9783088!4d76.2841304!15sCiNqZXdlbGxlcnkgc2hvcCBpbiBFcm5ha3VsYW0sIEtlcmFsYVokIiJqZXdlbGxlcnkgc2hvcCBpbiBlcm5ha3VsYW0ga2VyYWxhkgENamV3ZWxyeV9zdG9yZeABAA!16s%2Fg%2F11t51rkc_l?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 13:32,b2b@caratlane.com
Sangeetha Jewellery,jewellery shop,Ernakulam,"Rajaji Rd, next to Jayalakshmi Car Park, opposite Gangothri Hall, Shenoys, Kochi, Ernakulam, Kerala 682035",0484 404 2373,http://www.sangeethajewellery.com/,4.5,,"https://www.google.com/maps/place/Sangeetha+Jewellery/@9.9702737,76.2513456,14z/data=!4m11!1m3!2m2!1sjewellery+shop+in+Ernakulam,+Kerala!6e6!3m6!1s0x3b080d4ddba22a13:0x267ef88f61bddd9a!8m2!3d9.9784276!4d76.2845692!15sCiNqZXdlbGxlcnkgc2hvcCBpbiBFcm5ha3VsYW0sIEtlcmFsYVokIiJqZXdlbGxlcnkgc2hvcCBpbiBlcm5ha3VsYW0ga2VyYWxhkgENamV3ZWxyeV9zdG9yZeABAA!16s%2Fg%2F124swv5_v?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 13:32,donate@opencart.com
Millennium Gold,jewellery shop,Ernakulam,"Ground Floor, Karunakara Bhavan, Near KPCC Jn, Hospital Rd, opp. St Teresa's College ground Main block, Ernakulam, Kerala 682011",098950 57111,,4.8,,"https://www.google.com/maps/place/Millennium+Gold/@9.9702737,76.2513456,14z/data=!4m11!1m3!2m2!1sjewellery+shop+in+Ernakulam,+Kerala!6e6!3m6!1s0x3b080d35a58b63c1:0x3891b03435f57b13!8m2!3d9.9720068!4d76.2845406!15sCiNqZXdlbGxlcnkgc2hvcCBpbiBFcm5ha3VsYW0sIEtlcmFsYVokIiJqZXdlbGxlcnkgc2hvcCBpbiBlcm5ha3VsYW0ga2VyYWxhkgENamV3ZWxyeV9zdG9yZeABAA!16s%2Fg%2F11fhy1x6vy?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 13:32,
MAHARANI SILKS,textile showroom,Wayanad,"J39P+R3, Gudalai, Kairali Nagar, Kalpetta, Kerala 673121, India",+91 4936 202 000,,4.9,,"https://www.google.com/maps/place/MAHARANI+SILKS/@11.6195522,75.9411669,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba67369f21bca6d:0xd8e04d3605969e96!8m2!3d11.6195522!4d76.0853625!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjFOamd5Ym5aM1JSQULgAQD6AQQIABBG!16s%2Fg%2F11gwmh230r?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
Sindur Kalpetta,textile showroom,Wayanad,"Main Rd, Mandayapuram, Kalpetta, Kerala 673121, India",+91 94009 02360,http://www.storee.in/,4.2,,"https://www.google.com/maps/place/Sindur+Kalpetta/@11.6195522,75.9411669,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6733565ac0499:0x4d8b7438b02b858!8m2!3d11.6157665!4d76.0837009!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUmFkazlFUVdKQkVBReABAPoBBAgAEEo!16s%2Fg%2F1hd_94n_y?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,hr@storee.in
Devi Textiles,textile showroom,Wayanad,"T Narsipura Road, Kainatty, Kalpetta, Kerala 673122, India",+91 4936 202 360,,4.2,,"https://www.google.com/maps/place/Devi+Textiles/@11.6195522,75.9411669,12z/data=!3m1!5s0x3ba60cabc6da2d45:0xcafbe5074ca7d179!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba60cabc5cf4c3f:0xbed6a3d601c9bed6!8m2!3d11.6352571!4d76.0904691!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlNNMkpFVkV4bkVBReABAPoBBAgAEDU!16s%2Fg%2F1ty72q76?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
Kalyan Silks,textile showroom,Wayanad,"Green Land Nagar, Kalpetta, Kerala 673121, India",+91 4936 205 550,http://www.kalyansilks.com/,4.9,,"https://www.google.com/maps/place/Kalyan+Silks/@11.6195522,75.9411669,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba673d59fe5bb7f:0x503f84ce3a7aed8b!8m2!3d11.6056243!4d76.0835594!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblRVUkpOMWx1ZGw5blJSQULgAQD6AQQIABBF!16s%2Fg%2F11h3yhb9y8?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,customerservice@kalyansilks.com
KANHIRANDY Textiles & Readymades,textile showroom,Wayanad,"M774+6GJ, Sulthan Bathery - Kunthanni - Thovarimala Rd, Sultan Bathery, Kerala 673592, India",,,3.6,,"https://www.google.com/maps/place/KANHIRANDY+Textiles+%26+Readymades/@11.6630838,76.1120558,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba608bb8366dd17:0x6b26b90c5e064cb1!8m2!3d11.6630838!4d76.2562514!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjFhMHhJTlMxQlJSQULgAQD6AQQIABAP!16s%2Fg%2F11bzs44_1r?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
Yes Bharath Wedding Collections,textile showroom,Wayanad,"M763+M52, Main Road, Wayanad, Sultan Bathery, Kerala 673592, India",+91 94959 19900,https://yesbharath.com/,3.8,,"https://www.google.com/maps/place/Yes+Bharath+Wedding+Collections/@11.6630838,76.1120558,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba608bbee57e29f:0x2c5b742bf6e0bb39!8m2!3d11.6617996!4d76.252853!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgENd2VkZGluZ19zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOUGQxcFhObVZCRUFF4AEA-gEECAAQOQ!16s%2Fg%2F124yblv02?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
Vismaya Textiles,textile showroom,Wayanad,"NH 766, near SBI ATM, Sultan Bathery, Kerala 673592, India",+91 97440 58567,,4.2,,"https://www.google.com/maps/place/Vismaya+Textiles/@11.6630838,76.1120558,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba608bb78130521:0xed4162509b8bf1e8!8m2!3d11.6630772!4d76.2566467!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmXgAQA!16s%2Fg%2F11f03qj_4m?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
DILWAY TEXTILES AND READY MADES,textile showroom,Wayanad,"H22Q+MG7, Vythiri, Kunnathidavaka, Kerala 673576, India",+91 98472 55801,,4.4,,"https://www.google.com/maps/place/DILWAY+TEXTILES+AND+READY+MADES/@11.5516685,75.8946007,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6727e02e8ee91:0xcd2056a51ffdef54!8m2!3d11.5516685!4d76.0387963!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXhOemRmWkV4UkVBReABAPoBBAgAEBI!16s%2Fg%2F11c5b85f1q?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
EasyBuy,textile showroom,Wayanad,"1st Floor, Hill Towers, above Grand Fresh, Subhash Nagar, Kalpetta, Kerala 673121, India",+91 1800 202 4454,https://www.easybuyindia.com/?utm_source=store_locator&utm_medium=googleplaces,4.9,,"https://www.google.com/maps/place/EasyBuy/@11.5516685,75.8946007,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6731c6f928e01:0x42e4417989124b15!8m2!3d11.6138123!4d76.0824616!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmFNa3RxWkhKblJSQULgAQD6AQQIABBL!16s%2Fg%2F11hzpb_p9z?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
GEETHA STORES,textile showroom,Wayanad,"Main Rd, near sbi, Mandayapuram, Kalpetta, Kerala 673121, India",+91 98950 38036,,4.0,,"https://www.google.com/maps/place/GEETHA+STORES/@11.5516685,75.8946007,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba673331b80784b:0x2c7c711fe3407a8a!8m2!3d11.6084122!4d76.0835461!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnliM1l6VkRWblJSQULgAQD6AQQIABA9!16s%2Fg%2F11cnd71qm8?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
Noble Textiles,textile showroom,Wayanad,"K K Building, 8/549, Road, Kambalakkad, Kalpetta, Mananthavady, Kerala 673124, India",+91 94467 71360,,3.7,,"https://www.google.com/maps/place/Noble+Textiles/@11.6739189,75.9320155,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6754e641475fd:0xad114a739dd3de2d!8m2!3d11.6739189!4d76.0762111!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwU2sxcVRtMVdTRnBvWlVoQ2JscHViSEZPTW1oMlZIcENTbUZJWXhBQuABAPoBBAgAEDY!16s%2Fg%2F11cmx2cc3f?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
Sree murugan textiles,textile showroom,Wayanad,"J696+7PJ, Ambalavayal, Kerala 673593, India",+91 94951 76204,,4.1,,"https://www.google.com/maps/place/Sree+murugan+textiles/@11.6182247,76.0675727,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba60ee8bf9ee80d:0x77e953b6b5806212!8m2!3d11.6182247!4d76.2117683!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk5kbEJZYjFwbkVBReABAPoBBAgAEBU!16s%2Fg%2F11d_9cnhfg?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
P.M.Fabrics,textile showroom,Wayanad,"NH 766, Meenangadi, Kerala 673591, India",+91 75610 88758,,5.0,,"https://www.google.com/maps/place/P.M.Fabrics/@11.6182247,76.0675727,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba60b89a6a57eaf:0x4108b4822338db05!8m2!3d11.6601519!4d76.1628545!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEKZHJlc3Nfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydEdSVll3YURabFZHUkVVMWhvVDJOck9YZFhiV3h2VlVST1UyRXhSUkFC4AEA-gEECAAQDA!16s%2Fg%2F11c1ldhdym?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:38,
BHOOMIKA SAREE HOUSE,textile showroom,Wayanad,"AE Tower, Dhottappankulam, Sultan Bathery, Kerala 673592, India",+91 70126 66311,https://www.bhoomikasarees.com/,4.8,,"https://www.google.com/maps/place/BHOOMIKA+SAREE+HOUSE/@11.6182247,76.0675727,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba609a3373199e3:0xb6fa18d1313256fb!8m2!3d11.6598956!4d76.2442707!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEKc2FyZWVfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydG9kbGxzU2xGVGJYUkVVa2hzTVdWc1drUk5TR1JLVFRKMGNWVnNSUkFC4AEA-gEECAAQSQ!16s%2Fg%2F11w3mnfscb?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
Blush and Glow Wayanad,textile showroom,Wayanad,"MDM Central Unani pharmacy, Bus stand, New, Mandayapuram, Kalpetta, Kerala 673121, India",,,4.7,,"https://www.google.com/maps/place/Blush+and+Glow+Wayanad/@11.6056333,75.9406355,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba67316a49b6837:0xdec0515a874e17be!8m2!3d11.6056333!4d76.0848311!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEVd29tZW5zX2Nsb3RoaW5nX3N0b3JlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0Vk5XVnVhSGhVTUU1SFlsaFZOVm94YXpSUmJHOHdUbnBTTTJNell4QULgAQD6AQQIABAl!16s%2Fg%2F11l2f9mt2y?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
Zerah Fabrics & Designs,textile showroom,Wayanad,"Vellachimoola, Pallikunnu, Kalpetta, Wayanad, Kerala 673124, India",,,5.0,,"https://www.google.com/maps/place/Zerah+Fabrics+%26+Designs/@11.6056333,75.9406355,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6753b9f128443:0x53161067e30721f7!8m2!3d11.6913385!4d76.0768788!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEKZHJlc3Nfc2hvcJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSbU5XUlhTbVYzRUFF4AEA-gEECCEQJg!16s%2Fg%2F11yb1fjb2q?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
Wayanad Cauvery silk arts and crafts emporium,textile showroom,Wayanad,"12/206 to H, Calicut Road, Vythiri, Kunnathidavaka, Kerala 673576, India",+91 62381 89840,,4.5,,"https://www.google.com/maps/place/Wayanad+Cauvery+silk+arts+and+crafts+emporium/@11.6056333,75.9406355,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba673c56a83b193:0x2344a0a21ea07913!8m2!3d11.5553371!4d76.0389483!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjE0ZDFJeFdUVlZibTk2VW5wT00yRkZaSGhPUjFaUFpVWlpOVlZJWXhBQuABAPoBBAgAEDw!16s%2Fg%2F11v_85v7xr?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
ESPANSHE - Kalpetta,textile showroom,Wayanad,"Falcon Tower 2, near Court Complex, Civil Station, Kairali Nagar, Kalpetta, Kerala 673122, India",+91 87140 81551,https://www.espanshe.com/,4.7,,"https://www.google.com/maps/place/ESPANSHE+-+Kalpetta/@11.6056333,75.9406355,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6736915ea714f:0x144b5bdf2a95b193!8m2!3d11.6283959!4d76.0882462!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgETbWVuc19jbG90aGluZ19zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMUtkMDB4UVhoTlJ6Vk5UVEp3Tmxkc1VrSlZWRnB3VEZWS2QxTldSUkFC4AEA-gEECAAQLQ!16s%2Fg%2F11rjkb9h9f?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,contact@espanshe.com
ESCADA STORE,textile showroom,Wayanad,"DOTTAPPANKULAM, Key Tee Tower, Sultan Bathery, Kerala 673592, India",+91 85899 61121,,4.3,,"https://www.google.com/maps/place/ESCADA+STORE/@11.6606162,76.0981889,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba609f9fbe0e6bf:0x535bfc9aa68f462d!8m2!3d11.6606162!4d76.2423845!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVuTkZWRVNucFdiV2g2Wkd0T2NHRXljelZrYTJ3MFRqTm9OV0ZYWXhBQuABAPoBBAhREEU!16s%2Fg%2F11ts0tkgrh?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
Sumangali Tex,textile showroom,Wayanad,"Subhash Nagar, Kalpetta, Kerala 673121, India",+91 90209 36031,,4.4,,"https://www.google.com/maps/place/Sumangali+Tex/@11.6172165,75.9361817,12z/data=!3m1!5s0x3ba6734a1bda2e4b:0x2ea669068a1efe9f!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba6734a19870623:0x9216012feefce197!8m2!3d11.6172165!4d76.0803773!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgEOY2xvdGhpbmdfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkNiV0Z1YjBwUkVBReABAPoBBAgAECc!16s%2Fg%2F11gdgw6mhh?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
SREELAKSHMI TEXTILE,textile showroom,Wayanad,"Mysore Road, Mananthavady, Kerala 670645, India",+91 94477 14726,http://sreelakshmitextile.shopatkerala.com/,5.0,,"https://www.google.com/maps/place/SREELAKSHMI+TEXTILE/@11.8035181,75.861388,12z/data=!4m11!1m3!2m2!1stextile+showroom+in+Wayanad,+Kerala!6e6!3m6!1s0x3ba5dea56cd370a1:0x5cc241b3503ba5f3!8m2!3d11.8035181!4d76.0055836!15sCiN0ZXh0aWxlIHNob3dyb29tIGluIFdheWFuYWQsIEtlcmFsYVokIiJ0ZXh0aWxlIHNob3dyb29tIGluIHdheWFuYWQga2VyYWxhkgETbWVuc19jbG90aGluZ19zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOU05uUnljemwzUlJBQuABAPoBBAgAEBA!16s%2Fg%2F11gc5d2742?entry=ttu&g_ep=EgoyMDI2MDUwMi4wIKXMDSoASAFQAw%3D%3D",2026-05-07 08:39,
URBAN CLUB WEDDING SUIT RENTALS,bridal lounge,Thrissur,"opposite st josephs church, Harinagar, Punkunnam, Thrissur, Kerala 680002",073563 79841,https://www.urbanclubindia.in/,4.9,,"https://www.google.com/maps/place/URBAN+CLUB+WEDDING+SUIT+RENTALS/@10.5353908,75.9166033,11z/data=!4m11!1m3!2m2!1sbridal+lounge+in+Thrissur,+Kerala!6e6!3m6!1s0x3ba7ef438bf5acc5:0x3efbc0cdbb5ed9c8!8m2!3d10.5353908!4d76.2049944!15sCiFicmlkYWwgbG91bmdlIGluIFRocmlzc3VyLCBLZXJhbGFaIiIgYnJpZGFsIGxvdW5nZSBpbiB0aHJpc3N1ciBrZXJhbGGSARx3ZWRkaW5nX2RyZXNzX3JlbnRhbF9zZXJ2aWNl4AEA!16s%2Fg%2F11h6rz93dr?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 16:19,urbanclubtcr@gmail.com
